TargetID	ProbeID	200729890044_A.AVG_Signal	200729890044_A.Detection Pval	200729890044_B.AVG_Signal	200729890044_B.Detection Pval	200729890044_C.AVG_Signal	200729890044_C.Detection Pval	200729890044_D.AVG_Signal	200729890044_D.Detection Pval	200729890044_E.AVG_Signal	200729890044_E.Detection Pval	200729890044_F.AVG_Signal	200729890044_F.Detection Pval	200729890044_G.AVG_Signal	200729890044_G.Detection Pval	200729890044_H.AVG_Signal	200729890044_H.Detection Pval	200729890044_I.AVG_Signal	200729890044_I.Detection Pval	200729890044_J.AVG_Signal	200729890044_J.Detection Pval	200729890044_K.AVG_Signal	200729890044_K.Detection Pval	200729890044_L.AVG_Signal	200729890044_L.Detection Pval	200796240064_A.AVG_Signal	200796240064_A.Detection Pval	200796240064_B.AVG_Signal	200796240064_B.Detection Pval	200796240064_C.AVG_Signal	200796240064_C.Detection Pval	200796240064_D.AVG_Signal	200796240064_D.Detection Pval	200796240064_E.AVG_Signal	200796240064_E.Detection Pval	200796240064_F.AVG_Signal	200796240064_F.Detection Pval	200796240064_G.AVG_Signal	200796240064_G.Detection Pval	200796240064_H.AVG_Signal	200796240064_H.Detection Pval	200796240064_I.AVG_Signal	200796240064_I.Detection Pval	200796240064_J.AVG_Signal	200796240064_J.Detection Pval	200796240064_K.AVG_Signal	200796240064_K.Detection Pval	200796240064_L.AVG_Signal	200796240064_L.Detection Pval
NEGATIVE	940767	107,2302	0,5623376	98,80997	0,8402597	115,5092	0,4662338	116,5005	0,1701299	108,4342	0,7701299	105,4366	0,8389611	114,9088	0,4935065	115,9474	0,4935065	107,2601	0,8181818	102,7403	0,7467533	112,6756	0,5350649	108,5604	0,4025974	99,34525	0,8467532	111,5028	0,4883117	99,99078	0,9207792	123,9763	0,2532468	118,1169	0,2558441	121,6218	0,4675325	115,6944	0,5038961	110,6519	0,325974	116,4678	0,7207792	114,2733	0,261039	106,7451	0,5545455	107,692	0,6545454
NEGATIVE	990039	102,5104	0,7519481	118,9373	0,1246753	108,6474	0,7571428	104,4397	0,6675324	112,1418	0,6532468	110,2495	0,6792208	123,7264	0,1753247	104,9491	0,8675325	118,4378	0,3649351	114,8674	0,2220779	109,444	0,6792208	96,68362	0,9311689	112,2843	0,2532468	103,2117	0,8233766	102,9915	0,8363636	127,8216	0,161039	127,422	0,07142857	127,0328	0,2545455	122,3624	0,2506494	102,8951	0,6779221	136,4719	0,06883117	95,41112	0,9701298	106,1299	0,5805195	120,2325	0,1623377
NEGATIVE	990341	106,4575	0,5948052	111,811	0,338961	121,3539	0,2519481	111,0682	0,3467532	112,92	0,6311688	126,7709	0,1402597	106,2797	0,8116883	116,2843	0,4818182	106,9992	0,8324676	106,9334	0,5519481	134,0979	0,01818182	102,4211	0,7194805	103,9698	0,6701299	115,1411	0,3454545	108,4103	0,6155844	127,7776	0,1623377	116,8334	0,2935065	121,3564	0,4818182	118,4391	0,3896104	104,6526	0,5974026	124,9663	0,3402597	111,9131	0,3519481	110,0614	0,4155844	103,1346	0,8168831
NEGATIVE	990414	104,9964	0,6545454	105,9468	0,5701299	112,9685	0,5792208	117,1273	0,1532468	125,0201	0,1844156	99,66392	0,9558442	115,1204	0,4818182	105,5612	0,8493506	110,2907	0,7064935	102,9733	0,7350649	113,9467	0,4753247	107,8945	0,4428571	104,0766	0,6649351	118,3277	0,2415584	111,1379	0,487013	119,7433	0,3974026	110,7336	0,5974026	117,0521	0,6532468	102,3745	0,9493507	114,0168	0,2064935	127,1712	0,2571429	125,7688	0,04285714	117,0139	0,1714286	101,2306	0,8857143
NEGATIVE	1010280	104,673	0,6753247	105,8175	0,5805195	120,2471	0,2896104	100,5526	0,8103896	114,092	0,5701299	119,9213	0,3051948	110,7827	0,651948	118,5751	0,3974026	119,3711	0,3233766	111,6541	0,3311688	113,8375	0,4818182	101,9097	0,7545455	118,2326	0,1116883	104,4589	0,7896104	115,8659	0,2753247	125,11	0,2246753	124,8317	0,1116883	138,1344	0,05324675	124,9955	0,1818182	113,4369	0,2285714	134,9357	0,08831169	124,5015	0,05194805	103,7962	0,7012987	109,1574	0,5844156
NEGATIVE	1010343	96,97182	0,9077922	105,6259	0,5974026	103,6109	0,8961039	107,1055	0,5207792	106,3741	0,8298701	125,1667	0,1727273	111,1646	0,635065	133,931	0,04545455	137,602	0,02337662	116,5113	0,1558442	115,234	0,4142857	99,83796	0,8363636	108,6655	0,4311688	124,7968	0,07532468	111,7742	0,4610389	107,1186	0,8909091	115,7191	0,3636364	123,0925	0,4142857	121,8294	0,2649351	115,0915	0,1675325	123,8911	0,3896104	115,2729	0,2233766	129,8783	0,01688312	113,4734	0,3909091
NEGATIVE	1030152	108,9568	0,4844156	108,2018	0,4818182	113,1328	0,5727273	112,9039	0,2818182	114,7452	0,5402597	106,6349	0,7987013	109,0432	0,7207792	125,0664	0,1805195	120,1818	0,2896104	109,8456	0,4077922	106,9832	0,7896104	113,3224	0,2324675	105,0632	0,6220779	100,823	0,9077922	99,44932	0,9350649	113,2522	0,674026	104,11	0,851948	112,1301	0,8298701	112,391	0,6467533	103,7907	0,638961	113,9049	0,8	109,0452	0,487013	104,3739	0,6792208	107,9728	0,6428571
NEGATIVE	1050296	110,1072	0,4337662	119,3555	0,1142857	122,0056	0,2285714	123,5756	0,04155844	124,4616	0,1987013	119,0562	0,3337662	118,3778	0,3428572	122,0851	0,2519481	123,1692	0,1987013	123,192	0,04805195	113,606	0,4987013	125,5459	0,02727273	120,9146	0,06883117	114,0717	0,3805195	130,9379	0,02857143	138,8689	0,02987013	113,6707	0,4545455	123,9034	0,3727273	116,3434	0,4701299	112,3972	0,2506494	139,216	0,04285714	115,4043	0,2194805	112,0718	0,3311688	112,6352	0,4246753
NEGATIVE	1050358	113,2978	0,2987013	100,0196	0,8	127,7533	0,1155844	105,7337	0,6051948	119,8094	0,3519481	129,92	0,09090909	126,9856	0,1168831	127,9441	0,1311688	128,5392	0,09350649	113,5288	0,2636364	104,6783	0,8558441	127,8761	0,01688312	126,7229	0,02467532	118,9863	0,2168831	122,6844	0,1103896	137,5061	0,03896104	127,1032	0,07662338	127,7006	0,2272727	119,5225	0,3480519	111,3043	0,3090909	129,8765	0,1974026	112,4491	0,3298701	114,5187	0,2506494	126,1179	0,05194805
NEGATIVE	1050538	128,4094	0,03246753	122,5894	0,05844156	121,3301	0,2532468	120,4283	0,07532468	151,8415	0,005194805	118,6766	0,3480519	137,557	0,03246753	129,4229	0,1090909	129,7915	0,07402597	124,2292	0,03896104	131,7989	0,03246753	114,0509	0,2038961	118,4365	0,1025974	127,4875	0,04675325	126,5905	0,05194805	136,1132	0,04675325	129,4582	0,05324675	144,1002	0,02077922	124,315	0,1974026	117,0956	0,112987	128,0917	0,2376623	124,6183	0,05064935	109,1561	0,4545455	127,3821	0,04155844
NEGATIVE	1070204	103,7297	0,7038961	102,7623	0,7051948	110,1107	0,6974026	108,2938	0,4675325	108,6721	0,7675325	126,8767	0,1363636	121,6754	0,2285714	120,563	0,3090909	114,132	0,5363637	120,8251	0,07012987	117,1418	0,338961	101,5746	0,7662337	108,2315	0,4584416	119,4432	0,1987013	112,0357	0,4428571	124,0162	0,2506494	116,4292	0,3142857	113,6241	0,7922078	117,6489	0,4168831	98,98172	0,8584415	123,2415	0,4207792	104,3735	0,7077922	103,8117	0,6987013	113,6246	0,3805195
NEGATIVE	1070524	91,70851	0,9857143	97,11724	0,8935065	98,85317	0,9688312	82,98648	1	99,17935	0,9610389	98,85345	0,9597403	116,6487	0,4194805	103,5204	0,8987013	101,6937	0,9597403	97,28484	0,9220779	102,1309	0,9246753	101,8393	0,7571428	98,13831	0,8896104	107,3217	0,6974026	98,66183	0,9467533	107,5187	0,8805195	98,85146	0,9662338	107,6927	0,9467533	101,8053	0,9532468	91,96754	0,9727273	120,8847	0,512987	107,441	0,561039	103,9784	0,6922078	96,84708	0,9649351
NEGATIVE	1070554	102,383	0,7584416	110,166	0,4025974	113,2362	0,5688311	102,55	0,738961	119,7325	0,3532467	116,0916	0,4493507	105,6146	0,8350649	121,0603	0,287013	119,3666	0,325974	118,0647	0,1194805	114,1908	0,4623377	102,5485	0,7142857	117,5758	0,1233766	106,7178	0,7142857	114,263	0,3376623	126,2493	0,1974026	110,3719	0,6168831	139,9592	0,04155844	126,7403	0,1363636	117,7545	0,1	128,5915	0,2285714	106,5449	0,5961039	105,8674	0,5987013	108,6843	0,6142857
NEGATIVE	1090092	108,4503	0,512987	128,3501	0,02207792	115,4005	0,474026	115,4545	0,1883117	138,2703	0,02337662	125,9721	0,151948	131,7659	0,06623377	149,7606	0,006493506	125,5257	0,1350649	106,4885	0,5753247	132,8774	0,02597403	114,2005	0,1974026	118,6013	0,1	116,3313	0,3025974	135,1134	0,01818182	138,8456	0,03116883	133,9509	0,02987013	118,6035	0,5831169	131,3999	0,06493507	119,6522	0,07662338	147,7061	0,01688312	125,2641	0,04415584	119,5631	0,1	121,6839	0,1311688
NEGATIVE	1090154	108,0414	0,5311688	110,1116	0,4064935	107,3551	0,7974026	106,0619	0,5857143	117,6106	0,4246753	110,8933	0,6558442	115,7344	0,4623377	115,6241	0,5090909	119,1016	0,3337662	110,5812	0,3792208	119,705	0,2415584	110,1422	0,3285714	100,6598	0,8012987	107,4818	0,6935065	107,0247	0,6831169	114,845	0,6090909	107,8846	0,7272727	120,8076	0,5077922	119,7713	0,338961	105,205	0,5753247	120,0906	0,5428572	113,1535	0,3051948	111,6664	0,3467532	109,0489	0,5896104
NEGATIVE	1090220	107,2952	0,5571429	99,59911	0,8155844	110,851	0,6701299	108,7927	0,4350649	116,0694	0,4844156	109,1092	0,7298701	106,9896	0,7896104	120,0891	0,3324675	115,4098	0,4818182	114,6797	0,2298701	116,8204	0,3597403	121,9559	0,05714286	107,2503	0,5103896	114,202	0,3766234	114,5493	0,3272727	123,9206	0,2558441	116,1119	0,3324675	124,0872	0,3662338	118,1583	0,3974026	91,34209	0,9831169	116,8158	0,7012987	106,0343	0,6285715	104,5815	0,6649351	113,2586	0,3974026
NEGATIVE	1090228	103,7438	0,7012987	109,4542	0,4454545	125,5521	0,1545455	122,5629	0,04935065	105,1842	0,8675325	114,5855	0,5038961	109,9938	0,6857143	104,3281	0,8805195	112,8715	0,5922078	108,5817	0,474026	122,9495	0,1688312	107,7383	0,4493507	111,6399	0,2857143	108,769	0,6025974	117,9966	0,212987	108,8998	0,8311688	115,4579	0,3818182	120,5522	0,5155844	114,9655	0,5376623	106,4209	0,5142857	120,938	0,5103896	107,3066	0,5662338	115,1589	0,2324675	105,1898	0,7584416
NEGATIVE	1090343	102,442	0,7532467	105,1189	0,6220779	116,2932	0,4402598	102,3969	0,7441558	107,59	0,7896104	114,5283	0,5064935	111,4578	0,6220779	92,4628	0,9987013	115,0366	0,4987013	110,7035	0,374026	105,9572	0,8181818	98,88817	0,8675325	108,4969	0,4415585	105,3955	0,7584416	107,9331	0,638961	120,5328	0,3662338	103,7685	0,8597403	116,0726	0,7012987	116,2257	0,4753247	102,9001	0,6766234	125,3778	0,3233766	110,1599	0,4246753	97,54612	0,9298701	102,8483	0,8311688
NEGATIVE	1110014	113,3508	0,2974026	106,415	0,548052	129,6621	0,08441558	118,2809	0,1207792	140,0334	0,01818182	116,9723	0,4233766	125,3776	0,1467533	138,0484	0,02597403	117,0486	0,4103896	106,8252	0,5558441	125,7312	0,1051948	116,093	0,1454545	105,3548	0,6077922	114,0757	0,3792208	119,9546	0,1584416	130,0143	0,1181818	133,6071	0,03246753	129,3098	0,1766234	112,0868	0,6545454	102,1603	0,725974	112,9248	0,8337662	106,6712	0,5844156	108,5594	0,4883117	102,4962	0,8428571
NEGATIVE	1110673	124,3269	0,06883117	109,5618	0,438961	133,8128	0,05324675	132,7379	0,01558442	125,3197	0,1792208	123,0265	0,2155844	130,8382	0,06883117	114,4855	0,548052	124,4682	0,1571429	105,8204	0,6064935	118,0331	0,3064935	126,477	0,02467532	110,1309	0,3584416	117,0495	0,2805195	118,1868	0,2038961	122,3262	0,3038961	107,4594	0,7454545	127,4244	0,2350649	130,013	0,08051948	136,7337	0,003896104	132,2801	0,1376623	108,9346	0,4935065	113,9881	0,2623377	122,9253	0,0961039
NEGATIVE	1110719	119,0729	0,1285714	125,8529	0,03116883	123,5796	0,1896104	135,7341	0,01168831	132,9982	0,07272727	119,2273	0,3285714	172,597	0,002597403	149,6898	0,007792208	133,5499	0,04025974	114,9882	0,2181818	130,1714	0,04935065	114,986	0,1727273	108,3222	0,4493507	104,8778	0,7753247	145,746	0,005194805	144,3428	0,01168831	107,4741	0,7441558	128,1766	0,2090909	148,9723	0,005194805	129,9037	0,01558442	125,8575	0,3025974	114,6866	0,2376623	116,4197	0,1935065	117,3954	0,2558441
NEGATIVE	1170424	97,34502	0,8987013	94,25397	0,9571428	100,1617	0,9532468	104,4521	0,6662338	97,93994	0,9805195	102,8325	0,8974026	102,4354	0,9103896	107,7399	0,7974026	112,5648	0,6	106,0124	0,5961039	94,31232	0,9961039	97,83102	0,8974026	97,7519	0,8987013	97,03097	0,9649351	102,5724	0,8493506	103,9051	0,9558442	97,26435	0,9818182	112,0596	0,8376623	106,0538	0,8727273	91,45149	0,9805195	121,7392	0,4727273	97,67366	0,9246753	99,97672	0,8545455	96,71793	0,9701298
NEGATIVE	1170435	104,7454	0,6714286	91,82582	0,987013	105,1934	0,8675325	97,08401	0,9168831	113,1576	0,6168831	105,2496	0,8467532	100,7993	0,9441559	116,2989	0,4805195	113,2918	0,5714286	95,32597	0,9623377	111,9194	0,574026	99,29829	0,8532467	100,8235	0,7909091	112,34	0,4571429	96,29572	0,9766234	105,6939	0,9233766	104,3154	0,8441558	105,4008	0,9701298	107,7367	0,825974	92,5351	0,9610389	118,2381	0,6402597	98,72286	0,8987013	102,5708	0,7493507	97,48421	0,9493507
NEGATIVE	1170681	116,899	0,1753247	111,3294	0,3649351	115,7383	0,4571429	114,9369	0,2025974	117,437	0,425974	110,8974	0,6545454	114,1269	0,5181818	115,6848	0,5064935	106,9225	0,8350649	105,4121	0,6194805	121,9777	0,1805195	112,4143	0,2584416	107,5842	0,4987013	124,7141	0,07792208	116,9646	0,2402597	126,8218	0,1792208	111,5592	0,5558441	121,5675	0,474026	97,97985	0,9896104	108,986	0,3987013	120,3914	0,525974	109,3523	0,4753247	117,9225	0,1441558	104,8893	0,7623377
NEGATIVE	1190059	96,01434	0,9428571	105,694	0,5909091	114,1449	0,5337662	117,255	0,1480519	118,2931	0,4025974	113,7343	0,5285714	119,7311	0,2948052	112,7068	0,6168831	113,5957	0,5545455	97,63263	0,9142857	110,4447	0,648052	99,14558	0,8584415	110,8589	0,3116883	95,46293	0,9792208	111,7712	0,4636364	119,2426	0,425974	115,5326	0,3753247	119,9916	0,5324675	120,3025	0,3181818	119,476	0,07922078	122,2081	0,4610389	106,2042	0,6181818	105,4411	0,6246753	122,8435	0,1038961
NEGATIVE	1190286	85,67606	0,9987013	95,4218	0,9285714	107,5391	0,7896104	99,13645	0,8558441	108,8363	0,7649351	102,0651	0,9142857	104,3393	0,8766234	106,3999	0,8324676	109,5871	0,7324675	97,96416	0,9051948	118,4157	0,2896104	96,25349	0,9402598	95,10861	0,9597403	98,92763	0,9324675	95,43676	0,9818182	105,5265	0,9298701	92,61856	0,9987013	114,2255	0,774026	104,7012	0,9116883	92,26786	0,9649351	116,8921	0,6974026	97,89333	0,9142857	98,94736	0,8883117	101,4585	0,8792208
NEGATIVE	1230367	110,7876	0,4064935	120,1214	0,0961039	115,5281	0,4636364	116,7816	0,1649351	111,7655	0,6662338	115,7064	0,4636364	137,6946	0,02987013	110,0503	0,7025974	121,1381	0,2584416	96,46383	0,9376624	114,6223	0,4428571	107,6776	0,451948	116,1423	0,1480519	117,6139	0,2584416	108,8566	0,5896104	116,2142	0,5415584	126,7815	0,08441558	125,1673	0,3233766	107,1806	0,8441558	123,6716	0,03506494	125,2172	0,3285714	112,1914	0,3337662	108,0673	0,5038961	109,2167	0,5818182
NEGATIVE	1230400	107,4027	0,548052	123,417	0,04805195	115,4689	0,4688312	102,6123	0,7324675	107,9237	0,7831169	117,4856	0,4077922	117,7833	0,3675325	125,0591	0,1818182	123,19	0,1961039	109,9183	0,4025974	113,6375	0,4961039	108,6086	0,3987013	96,05134	0,9428571	122,2274	0,1181818	124,9855	0,08051948	117,7005	0,4753247	115,9757	0,3428572	112,7462	0,8155844	118,9561	0,3675325	101,977	0,7324675	110,4475	0,9168831	106,6515	0,5883117	107,1917	0,5402597	106,4701	0,7077922
